Stichdatum;PLZ;Geschlecht;Nachname;Anzahl;Rang;ORTBEZ18
2022-07-01;4314;w;Sacher;12;5;Zeiningen
2022-07-01;4314;w;Guthauser;12;5;Zeiningen
2022-07-01;4314;m;Wunderlin;25;2;Zeiningen
2022-07-01;4315;w;Müller;13;2;Zuzgen
2022-07-01;4315;m;Jakober;8;3;Zuzgen
2022-07-01;4315;m;Hohler;8;3;Zuzgen
2022-07-01;4316;w;Hasler;60;1;Hellikon
2022-07-01;4316;w;Waldmeier;41;2;Hellikon
2022-07-01;4316;w;Schlienger;29;3;Hellikon
2022-07-01;4316;w;Brogli;19;4;Hellikon
2022-07-01;4316;w;Meier;18;5;Hellikon
2022-07-01;4316;m;Waldmeier;32;2;Hellikon
2022-07-01;4316;m;Schlienger;32;2;Hellikon
2022-07-01;4316;m;Brogli;19;4;Hellikon
2022-07-01;4317;w;Mösch;12;5;Wegenstetten
2022-07-01;4322;w;Berger;10;4;Mumpf
2022-07-01;4322;m;Berger;11;3;Mumpf
2022-07-01;4323;m;Wunderlin;25;2;Wallbach
2022-07-01;4323;m;Guarda;17;4;Wallbach
2022-07-01;4324;w;Müller;25;2;Obermumpf
2022-07-01;4324;w;Zurfluh;9;5;Obermumpf
2022-07-01;4324;m;Stocker;81;1;Obermumpf
2022-07-01;4324;m;Müller;24;2;Obermumpf
2022-07-01;4325;w;Müller;33;1;Schupfart
2022-07-01;4325;w;Mathis;13;4;Schupfart
2022-07-01;4325;m;Müller;41;1;Schupfart
2022-07-01;4325;m;Leubin;35;2;Schupfart
2022-07-01;4325;m;Beck;16;4;Schupfart
2022-07-01;4332;w;Müller;14;1;Stein AG
2022-07-01;4332;w;Hasler;12;2;Stein AG
2022-07-01;4333;w;Müller;11;2;Münchwilen AG
2022-07-01;4333;w;Meier;9;4;Münchwilen AG
2022-07-01;4333;m;Schwarb;9;2;Münchwilen AG
2022-07-01;4333;m;Hunziker;8;3;Münchwilen AG
2022-07-01;4334;w;Schmid;21;1;Sisseln AG
2022-07-01;4334;m;Stocker;8;5;Sisseln AG
2022-07-01;4402;m;Müller;32;2;Frenkendorf
2022-07-01;4402;m;Thommen;20;4;Frenkendorf
2022-07-01;4402;m;Schaub;18;5;Frenkendorf
2022-07-01;4410;w;Müller;42;4;Liestal
2022-07-01;4410;m;Meier;56;1;Liestal
2022-07-01;4411;m;Weibel;9;2;Seltisberg
2022-07-01;4412;w;Schweizer;10;5;Nuglar
2022-07-01;4413;w;Meier;32;1;Büren SO
2022-07-01;4413;w;Saladin;10;3;Büren SO
2022-07-01;4413;m;Saladin;11;4;Büren SO
2022-07-01;4413;m;Wyss;10;5;Büren SO
2022-07-01;4414;w;Schweizer;15;1;Füllinsdorf
2022-07-01;4414;w;Grieder;12;2;Füllinsdorf
2022-07-01;4414;w;Thommen;11;4;Füllinsdorf
2022-07-01;4414;m;Oezbey;15;2;Füllinsdorf
2022-07-01;4415;w;Gerber;14;4;Lausen
2022-07-01;4415;m;Meier;22;1;Lausen
2022-07-01;4415;m;Keller;15;5;Lausen
2022-07-01;4416;w;Müller;28;1;Bubendorf
2022-07-01;4416;w;Tschopp;25;2;Bubendorf
2022-07-01;4416;w;Rudin;17;5;Bubendorf
2022-07-01;4416;w;Meyer;17;5;Bubendorf
2022-07-01;4416;m;Gysin;22;5;Bubendorf
2022-07-01;4417;w;Rudin;12;4;Ziefen
2022-07-01;4417;m;Recher;28;2;Ziefen
2022-07-01;4418;w;Weber;28;1;Reigoldswil
2022-07-01;4418;w;Schneider;14;5;Reigoldswil
2022-07-01;4418;m;Plattner;33;1;Reigoldswil
2022-07-01;4418;m;Dettwiler;18;3;Reigoldswil
2022-07-01;4419;w;Tschopp;16;2;Lupsingen
2022-07-01;4419;w;Bertschi;10;4;Lupsingen
2022-07-01;4419;m;Buser;10;3;Lupsingen
2022-07-01;4421;w;Widmer;6;4;St. Pantaleon
2022-07-01;4421;m;Morand;14;1;St. Pantaleon
2022-07-01;4421;m;n/a;4;4;St. Pantaleon
2022-07-01;4422;w;Schaub;17;2;Arisdorf
2022-07-01;4422;w;Kunz;9;5;Arisdorf
2022-07-01;4422;m;Schaub;24;1;Arisdorf
2022-07-01;4422;m;Surer;14;2;Arisdorf
2022-07-01;4422;m;Häring;13;3;Arisdorf
2022-07-01;4423;m;n/a;5;2;Hersberg
2022-07-01;4423;m;n/a;4;3;Hersberg
2022-07-01;4424;w;Rudin;32;1;Arboldswil
2022-07-01;4424;w;Oehler;9;3;Arboldswil
2022-07-01;4424;w;Schweizer;8;5;Arboldswil
2022-07-01;4424;m;Minder;7;5;Arboldswil
2022-07-01;4424;m;Oehler;7;5;Arboldswil
2022-07-01;4425;m;Germann;6;3;Titterten
2022-07-01;4426;w;n/a;4;4;Lauwil
2022-07-01;4426;m;Vogt;6;3;Lauwil
2022-07-01;4426;m;n/a;5;5;Lauwil
2022-07-01;4431;w;Heinimann;21;1;Bennwil
2022-07-01;4431;w;Baumgartner;8;3;Bennwil
2022-07-01;4431;w;Senn;7;4;Bennwil
2022-07-01;4431;w;Brunner;6;5;Bennwil
2022-07-01;4431;m;Heinimann;24;1;Bennwil
2022-07-01;4432;w;Gysin;20;1;Lampenberg
2022-07-01;4432;w;Degen;12;2;Lampenberg
2022-07-01;4432;w;Schmutz;11;3;Lampenberg
2022-07-01;4432;m;Degen;14;2;Lampenberg
2022-07-01;4432;m;Thommen;10;3;Lampenberg
2022-07-01;4433;w;Schweizer;6;2;Ramlinsburg
2022-07-01;4433;w;Soriano;6;2;Ramlinsburg
2022-07-01;4433;w;Vettiger;6;2;Ramlinsburg
2022-07-01;4433;m;Lüthi;6;1;Ramlinsburg
2022-07-01;4433;m;Schweizer;6;1;Ramlinsburg
2022-07-01;4433;m;n/a;5;3;Ramlinsburg
2022-07-01;4434;w;Degen;14;2;Hölstein
2022-07-01;4434;w;Hyseni;13;3;Hölstein
2022-07-01;4434;w;Mc Stea;12;5;Hölstein
2022-07-01;4434;m;Thommen;18;1;Hölstein
2022-07-01;4434;m;Degen;17;2;Hölstein
2022-07-01;4434;m;Schneider;14;3;Hölstein
2022-07-01;4434;m;Schäublin;13;4;Hölstein
2022-07-01;4435;w;Plattner;16;2;Niederdorf
2022-07-01;4435;w;Schmutz;10;5;Niederdorf
2022-07-01;4435;m;Müller;18;1;Niederdorf
2022-07-01;4435;m;Plattner;15;2;Niederdorf
2022-07-01;4436;w;Schneider;28;1;Oberdorf BL/Liedertswil
2022-07-01;4436;m;Müller;16;4;Oberdorf BL/Liedertswil
2022-07-01;4437;w;Berger;7;3;Waldenburg
2022-07-01;4437;m;Wenger;9;4;Waldenburg
2022-07-01;4438;w;Singer;13;3;Langenbruck
2022-07-01;4438;w;Moser;10;5;Langenbruck
2022-07-01;4438;m;Schneider;14;2;Langenbruck
2022-07-01;4441;w;Schaub;13;1;Thürnen
2022-07-01;4441;w;Mohler;9;5;Thürnen
2022-07-01;4441;m;Buser;12;1;Thürnen
2022-07-01;4441;m;Müller;10;5;Thürnen
2022-07-01;4442;w;Wiedmer;9;1;Diepflingen
2022-07-01;4442;w;Müller;7;2;Diepflingen
2022-07-01;4442;m;Aenishänslin;8;1;Diepflingen
2022-07-01;4443;w;Zumbrunn;20;1;Wittinsburg
2022-07-01;4444;m;Bürgin;6;2;Rümlingen
2022-07-01;4444;m;Schweingruber;6;2;Rümlingen
2022-07-01;4444;m;n/a;5;5;Rümlingen
2022-07-01;4445;w;Bürgin;9;1;Häfelfingen
2022-07-01;4445;w;n/a;4;3;Häfelfingen
2022-07-01;4445;m;Buser;6;1;Häfelfingen
2022-07-01;4446;w;Stalder;7;2;Buckten
2022-07-01;4446;w;Thommen;7;2;Buckten
2022-07-01;4446;m;Thommen;8;3;Buckten
2022-07-01;4446;m;Buser;6;4;Buckten
2022-07-01;4447;w;Eglin;6;4;Känerkinden
2022-07-01;4447;m;Eglin;9;2;Känerkinden
2022-07-01;4447;m;Graf;6;3;Känerkinden
2022-07-01;4448;w;Schaub;28;2;Läufelfingen
2022-07-01;4448;m;Schmutz;12;4;Läufelfingen
2022-07-01;4448;m;Bütikofer;11;5;Läufelfingen
2022-07-01;4450;w;Meier;41;2;Sissach
2022-07-01;4450;m;Schaub;43;2;Sissach
2022-07-01;4450;m;Sutter;33;5;Sissach
2022-07-01;4451;w;Schaffner;17;1;Wintersingen
2022-07-01;4451;w;Roth;16;2;Wintersingen
2022-07-01;4451;w;Sprenger;9;3;Wintersingen
2022-07-01;4451;w;Brodbeck;6;5;Wintersingen
2022-07-01;4451;w;Giller;6;5;Wintersingen
2022-07-01;4451;w;Rudin;6;5;Wintersingen
2022-07-01;4451;m;Brodbeck;7;5;Wintersingen
2022-07-01;4452;w;Frey;16;1;Itingen
2022-07-01;4452;w;Schweizer;14;3;Itingen
2022-07-01;4452;w;Christen;13;4;Itingen
2022-07-01;4452;m;Frey;14;2;Itingen
2022-07-01;4452;m;Sutter;12;5;Itingen
2022-07-01;4453;w;n/a;5;3;Nusshof
2022-07-01;4455;w;Buser;23;2;Zunzgen
2022-07-01;4455;w;Müller;23;2;Zunzgen
2022-07-01;4455;m;Müller;20;3;Zunzgen
2022-07-01;4456;w;Kunz;7;4;Tenniken
2022-07-01;4456;w;Zwygart;6;5;Tenniken
2022-07-01;4456;w;Schneider;6;5;Tenniken
2022-07-01;4456;m;Oberer;10;2;Tenniken
2022-07-01;4457;w;Jenni;16;1;Diegten
2022-07-01;4457;m;Jenni;16;1;Diegten
2022-07-01;4457;m;Eschbach;11;4;Diegten
2022-07-01;4458;w;Schmutz;12;1;Eptingen
2022-07-01;4458;w;Degen;12;1;Eptingen
2022-07-01;4458;w;Schweizer;6;4;Eptingen
2022-07-01;4458;w;Grauwiler;6;4;Eptingen
2022-07-01;4458;w;Ritter;6;4;Eptingen
2022-07-01;4458;m;Ritter;7;3;Eptingen
2022-07-01;4460;w;Thommen;30;3;Gelterkinden
2022-07-01;4460;w;Müller;29;4;Gelterkinden
2022-07-01;4460;w;Bürgin;27;5;Gelterkinden
2022-07-01;4460;m;Bürgin;26;4;Gelterkinden
2022-07-01;4461;w;Schaub;11;2;Böckten
2022-07-01;4461;m;Müller;8;2;Böckten
2022-07-01;4462;w;Handschin;6;4;Rickenbach BL
2022-07-01;4462;w;n/a;5;5;Rickenbach BL
2022-07-01;4462;m;Meyer;6;3;Rickenbach BL
2022-07-01;4463;w;Kaufmann;26;1;Buus
2022-07-01;4463;w;Schweizer;19;2;Buus
2022-07-01;4463;w;Leuenberger;17;3;Buus
2022-07-01;4463;m;Schaub;17;3;Buus
2022-07-01;4463;m;Leuenberger;13;5;Buus
2022-07-01;4463;m;Weiss;13;5;Buus
2022-07-01;4464;w;Wirz;7;4;Maisprach
2022-07-01;4464;w;Schaub;6;5;Maisprach
2022-07-01;4464;w;Merz;6;5;Maisprach
2022-07-01;4464;m;Meier;8;3;Maisprach
2022-07-01;4465;w;Mangold;10;1;Hemmiken
2022-07-01;4465;w;Thommen;8;2;Hemmiken
2022-07-01;4465;w;n/a;4;5;Hemmiken
2022-07-01;4465;m;Mangold;14;1;Hemmiken
2022-07-01;4466;w;Schaub;30;1;Ormalingen
2022-07-01;4466;w;Buser;21;3;Ormalingen
2022-07-01;4466;w;Bürgin;18;5;Ormalingen
2022-07-01;4466;m;Schaub;33;1;Ormalingen
2022-07-01;4467;w;Buess;8;2;Rothenfluh
2022-07-01;4467;w;Bürgin;8;2;Rothenfluh
2022-07-01;4467;w;Müller;8;2;Rothenfluh
2022-07-01;4467;w;Mumenthaler;7;5;Rothenfluh
2022-07-01;4467;m;Gass;9;3;Rothenfluh
2022-07-01;4467;m;Heinzelmann;7;5;Rothenfluh
2022-07-01;4468;w;Meier;6;3;Kienberg
2022-07-01;4469;w;Gysin;13;2;Anwil
2022-07-01;4469;m;Schaffner;44;1;Anwil
2022-07-01;4492;w;Ahmeti;10;2;Tecknau
2022-07-01;4492;m;Grieder;12;1;Tecknau
2022-07-01;4492;m;Kaufmann;8;4;Tecknau
2022-07-01;4493;w;Börlin;13;2;Wenslingen
2022-07-01;4493;w;Erny;7;4;Wenslingen
2022-07-01;4493;w;Roth;6;5;Wenslingen
2022-07-01;4493;m;Börlin;12;2;Wenslingen
2022-07-01;4493;m;Roth;10;3;Wenslingen
2022-07-01;4493;m;Wirz;10;3;Wenslingen
2022-07-01;4494;w;Lüthy;8;4;Oltingen
2022-07-01;4494;w;Rickenbacher;7;5;Oltingen
2022-07-01;4495;w;Meier;9;2;Zeglingen
2022-07-01;4495;w;Grieder;7;5;Zeglingen
2022-07-01;4495;m;Rickenbacher;28;1;Zeglingen
2022-07-01;4496;m;n/a;4;3;Kilchberg BL
2022-07-01;4496;m;n/a;3;5;Kilchberg BL
2022-07-01;4497;w;Bürgin;12;3;Rünenberg
2022-07-01;4497;w;Börlin;9;4;Rünenberg
2022-07-01;4497;w;Riggenbach;9;4;Rünenberg
2022-07-01;4497;m;Bürgin;12;3;Rünenberg
2022-07-01;4497;m;Buser;11;4;Rünenberg
2022-07-01;4500;w;Wyss;60;2;Solothurn
2022-07-01;4500;m;Studer;52;4;Solothurn
2022-07-01;4500;m;Steiner;52;4;Solothurn
2022-07-01;4512;w;Müller;19;1;Bellach
2022-07-01;4512;w;Flury;15;3;Bellach
2022-07-01;4513;w;Studer;23;1;Langendorf
2022-07-01;4513;w;Müller;23;1;Langendorf
2022-07-01;4513;m;Weber;16;4;Langendorf
2022-07-01;4514;w;Flury;31;1;Lommiswil
2022-07-01;4514;w;Von Burg;13;3;Lommiswil
2022-07-01;4514;w;Gashi;12;4;Lommiswil
2022-07-01;4514;m;Schneider;18;2;Lommiswil
2022-07-01;4514;m;von Burg;15;3;Lommiswil
2022-07-01;4515;w;Brunner;8;5;Weissenstein/Oberdorf SO
2022-07-01;4515;w;Sieber;8;5;Weissenstein/Oberdorf SO
2022-07-01;4515;m;Müller;15;2;Weissenstein/Oberdorf SO
2022-07-01;4515;m;Sieber;14;3;Weissenstein/Oberdorf SO
2022-07-01;4515;m;Reinhart;12;4;Weissenstein/Oberdorf SO
2022-07-01;4522;w;von Wartburg;12;2;Rüttenen
2022-07-01;4522;w;Allemann;9;4;Rüttenen
2022-07-01;4522;m;Zaugg;9;3;Rüttenen
2022-07-01;4523;w;Flury;15;1;Niederwil SO
2022-07-01;4523;w;n/a;5;4;Niederwil SO
2022-07-01;4523;m;Meister;6;5;Niederwil SO
2022-07-01;4524;w;Müller;12;4;Balmberg/Günsberg/Oberbalmberg
2022-07-01;4525;w;n/a;5;2;Balm b. Günsberg
2022-07-01;4525;w;n/a;3;5;Balm b. Günsberg
2022-07-01;4525;m;Flury;7;1;Balm b. Günsberg
2022-07-01;4525;m;n/a;4;4;Balm b. Günsberg
2022-07-01;4528;w;Müller;34;1;Zuchwil
2022-07-01;4528;w;Weber;24;3;Zuchwil
2022-07-01;4528;w;Marti;20;4;Zuchwil
2022-07-01;4528;w;Berisha;18;5;Zuchwil
2022-07-01;4528;m;Marti;23;2;Zuchwil
2022-07-01;4528;m;Moser;22;3;Zuchwil
2022-07-01;4532;w;Müller;7;2;Feldbrunnen
2022-07-01;4532;w;Ryf;6;5;Feldbrunnen
2022-07-01;4532;w;Hug;6;5;Feldbrunnen
2022-07-01;4532;m;Vrecic;8;2;Feldbrunnen
2022-07-01;4533;w;Zuber;9;5;Riedholz
2022-07-01;4533;m;Studer;11;2;Riedholz
2022-07-01;4533;m;Weber;10;3;Riedholz
2022-07-01;4533;m;Binz;8;5;Riedholz
2022-07-01;4533;m;Wyss;8;5;Riedholz
2022-07-01;4534;w;Steiner;21;1;Flumenthal
2022-07-01;4534;w;Stampfli;21;1;Flumenthal
2022-07-01;4534;w;Schreiber;8;4;Flumenthal
2022-07-01;4534;w;Von Büren;8;4;Flumenthal
2022-07-01;4534;m;Wyss;13;3;Flumenthal
2022-07-01;4535;w;Sutter;15;1;Hubersdorf/Kammersrohr
2022-07-01;4535;w;Flück;11;2;Hubersdorf/Kammersrohr
2022-07-01;4535;w;Wyss;9;3;Hubersdorf/Kammersrohr
2022-07-01;4535;w;Biberstein;7;5;Hubersdorf/Kammersrohr
2022-07-01;4535;m;Kurth;9;3;Hubersdorf/Kammersrohr
2022-07-01;4536;w;Müller;15;5;Attiswil
2022-07-01;4536;m;Ryf;31;2;Attiswil
2022-07-01;4536;m;Hohl;28;3;Attiswil
2022-07-01;4537;w;Kopp;20;2;Wiedlisbach
2022-07-01;4537;w;Bohner;15;3;Wiedlisbach
2022-07-01;4537;w;Wagner;13;4;Wiedlisbach
2022-07-01;4537;m;Kopp;27;2;Wiedlisbach
2022-07-01;4537;m;Bohner;17;3;Wiedlisbach
2022-07-01;4538;w;Anderegg;14;2;Oberbipp
2022-07-01;4538;m;Obi;19;2;Oberbipp
2022-07-01;4538;m;Känzig;14;4;Oberbipp
2022-07-01;4539;m;Ryf;22;1;Rumisberg/Farnern
2022-07-01;4539;m;Allemann;11;3;Rumisberg/Farnern
2022-07-01;4539;m;Tschumi;9;5;Rumisberg/Farnern
2022-07-01;4539;m;Müller;9;5;Rumisberg/Farnern
2022-07-01;4542;w;Fluri;17;2;Luterbach
2022-07-01;4542;m;Müller;22;1;Luterbach
2022-07-01;4543;m;Kofmel;75;1;Deitingen
2022-07-01;4543;m;Flury;50;2;Deitingen
2022-07-01;4543;m;Moser;15;5;Deitingen
2022-07-01;4552;w;Anderegg;18;5;Derendingen
2022-07-01;4552;m;Schmid;25;1;Derendingen
2022-07-01;4552;m;Müller;20;5;Derendingen
2022-07-01;4553;w;Ingold;26;1;Subingen
2022-07-01;4553;w;Kummli;15;4;Subingen
2022-07-01;4553;w;Müller;15;4;Subingen
2022-07-01;4553;m;Stampfli;15;3;Subingen
2022-07-01;4554;w;Jäggi;16;2;Hüniken/Etziken
2022-07-01;4554;w;Müller;13;3;Hüniken/Etziken
2022-07-01;4554;w;Ochsenbein;11;4;Hüniken/Etziken
2022-07-01;4554;w;Baumgartner;10;5;Hüniken/Etziken
2022-07-01;4554;m;Jäggi;23;2;Hüniken/Etziken
2022-07-01;4554;m;Ochsenbein;20;3;Hüniken/Etziken
2022-07-01;4554;m;Müller;13;5;Hüniken/Etziken
2022-07-01;4556;w;Stampfli;32;1;Bolken/Aeschi SO/Burgäschi/Steinhof SO
2022-07-01;4556;m;Müller;18;3;Bolken/Aeschi SO/Burgäschi/Steinhof SO
2022-07-01;4557;w;Schläfli;12;1;Horriwil
2022-07-01;4557;w;Müller;8;5;Horriwil
2022-07-01;4557;m;Ziegler;14;3;Horriwil
2022-07-01;4557;m;Müller;8;5;Horriwil
2022-07-01;4558;w;Späti;12;1;Hersiwil/Heinrichswil/Winistorf
2022-07-01;4558;w;Gerber;11;2;Hersiwil/Heinrichswil/Winistorf
2022-07-01;4558;w;Steiner;7;5;Hersiwil/Heinrichswil/Winistorf
2022-07-01;4558;m;Gerber;16;1;Hersiwil/Heinrichswil/Winistorf
2022-07-01;4562;m;Kaiser;32;3;Biberist
2022-07-01;4563;w;Yildiz;20;1;Gerlafingen
2022-07-01;4563;w;Kovacevic;16;2;Gerlafingen
2022-07-01;4563;w;Weber;12;4;Gerlafingen
2022-07-01;4563;m;Karatas;18;2;Gerlafingen
2022-07-01;4563;m;Murtishi;15;4;Gerlafingen
2022-07-01;4563;m;Ibraimi;15;4;Gerlafingen
2022-07-01;4564;m;Aebi;11;3;Obergerlafingen/Zielebach
2022-07-01;4564;m;Jäggi;10;4;Obergerlafingen/Zielebach
2022-07-01;4565;w;Moser;14;4;Recherswil
2022-07-01;4565;m;Jäggi;41;1;Recherswil
2022-07-01;4565;m;Moser;15;3;Recherswil
2022-07-01;4566;w;Flury;18;5;Halten/Kriegstetten/Oekingen
2022-07-01;4573;w;Müller;18;2;Lohn-Ammannsegg
2022-07-01;4573;m;Marti;20;2;Lohn-Ammannsegg
2022-07-01;4573;m;Luterbacher;16;4;Lohn-Ammannsegg
2022-07-01;4574;m;Lehmann;11;5;Nennigkofen/Lüsslingen
2022-07-01;4577;w;n/a;4;2;Hessigkofen
2022-07-01;4578;m;n/a;4;3;Bibern SO
2022-07-01;4579;w;Stuber;8;1;Gossliwil
2022-07-01;4581;w;Pfister;6;2;Küttigkofen
2022-07-01;4581;w;n/a;5;4;Küttigkofen
2022-07-01;4582;m;Zimmermann;7;1;Brügglen
2022-07-01;4582;m;n/a;4;3;Brügglen
2022-07-01;4582;m;n/a;3;5;Brügglen
2022-07-01;4583;w;Isch;13;1;Aetigkofen/Mühledorf SO
2022-07-01;4583;w;Lätt;8;3;Aetigkofen/Mühledorf SO
2022-07-01;4583;m;Walter;14;2;Aetigkofen/Mühledorf SO
2022-07-01;4583;m;Moser;12;3;Aetigkofen/Mühledorf SO
2022-07-01;4584;w;Emch;7;3;Gächliwil/Lüterswil
2022-07-01;4584;w;n/a;5;4;Gächliwil/Lüterswil
2022-07-01;4584;m;n/a;5;4;Gächliwil/Lüterswil
2022-07-01;4585;w;Ritz;8;1;Biezwil
2022-07-01;4586;w;Ramseier;7;3;Kyburg-Buchegg
2022-07-01;4586;m;n/a;5;4;Kyburg-Buchegg
2022-07-01;4587;w;n/a;4;2;Aetingen
2022-07-01;4587;m;n/a;5;1;Aetingen
2022-07-01;4600;w;Studer;66;3;Olten
2022-07-01;4600;w;Schmid;56;5;Olten
2022-07-01;4600;m;Studer;88;2;Olten
2022-07-01;4612;w;Frey;36;2;Wangen b. Olten
2022-07-01;4612;w;Wyss;34;3;Wangen b. Olten
2022-07-01;4612;w;Meier;21;5;Wangen b. Olten
2022-07-01;4612;m;Frey;30;2;Wangen b. Olten
2022-07-01;4612;m;Studer;27;3;Wangen b. Olten
2022-07-01;4613;w;Brovina;6;5;Rickenbach SO
2022-07-01;4613;m;Müller;10;2;Rickenbach SO
2022-07-01;4613;m;Peier;9;3;Rickenbach SO
2022-07-01;4613;m;Suter;8;4;Rickenbach SO
2022-07-01;4614;w;Vögeli;28;2;Hägendorf
2022-07-01;4614;m;Wyss;32;4;Hägendorf
2022-07-01;4614;m;Vögeli;27;5;Hägendorf
2022-07-01;4616;w;Wyss;64;1;Kappel SO
2022-07-01;4616;w;Flury;15;4;Kappel SO
2022-07-01;4616;m;Lack;23;3;Kappel SO
2022-07-01;4616;m;Huber;12;5;Kappel SO
2022-07-01;4616;m;Brack;12;5;Kappel SO
2022-07-01;4617;w;Fürst;33;1;Gunzgen
2022-07-01;4617;w;Aerni;18;3;Gunzgen
2022-07-01;4617;w;Meier;14;4;Gunzgen
2022-07-01;4617;m;Lack;16;3;Gunzgen
2022-07-01;4618;w;Schenker;12;3;Boningen
2022-07-01;4618;w;n/a;5;5;Boningen
2022-07-01;4618;m;Wyss;31;1;Boningen
2022-07-01;4618;m;Studer;9;2;Boningen
2022-07-01;4618;m;Brönnimann;7;5;Boningen
2022-07-01;4622;w;Studer;46;2;Egerkingen
2022-07-01;4622;w;von Rohr;29;4;Egerkingen
2022-07-01;4622;m;Studer;59;1;Egerkingen
2022-07-01;4622;m;von Arx;43;2;Egerkingen
2022-07-01;4623;w;Zeltner;17;5;Neuendorf
2022-07-01;4623;m;von Arx;44;1;Neuendorf
2022-07-01;4623;m;Heim;36;2;Neuendorf
2022-07-01;4623;m;Zeltner;27;4;Neuendorf
2022-07-01;4624;w;Jäggi;30;1;Härkingen
2022-07-01;4624;m;Jäggi;41;1;Härkingen
2022-07-01;4625;w;Studer;61;1;Oberbuchsiten
2022-07-01;4625;w;Berger;28;2;Oberbuchsiten
2022-07-01;4625;w;Motschi;16;3;Oberbuchsiten
2022-07-01;4625;w;Müller;13;5;Oberbuchsiten
2022-07-01;4625;m;Studer;52;1;Oberbuchsiten
2022-07-01;4626;w;Zeltner;44;1;Niederbuchsiten
2022-07-01;4626;w;Müller;22;3;Niederbuchsiten
2022-07-01;4626;w;Jäggi;15;5;Niederbuchsiten
2022-07-01;4626;m;Müller;31;2;Niederbuchsiten
2022-07-01;4628;w;Ackermann;83;1;Wolfwil
2022-07-01;4628;w;Niggli;24;4;Wolfwil
2022-07-01;4628;m;Niggli;28;4;Wolfwil
2022-07-01;4628;m;Büttiker;25;5;Wolfwil
2022-07-01;4629;w;Wyss;67;1;Fulenbach
2022-07-01;4629;w;Haller;16;3;Fulenbach
2022-07-01;4629;w;Keller;15;4;Fulenbach
2022-07-01;4629;w;Bitterli;10;5;Fulenbach
2022-07-01;4629;w;Probst;10;5;Fulenbach
2022-07-01;4629;m;Wyss;64;1;Fulenbach
2022-07-01;4629;m;Probst;13;5;Fulenbach
2022-07-01;4632;m;Studer;24;1;Trimbach
2022-07-01;4632;m;Meier;19;3;Trimbach
2022-07-01;4632;m;Wyss;15;4;Trimbach
2022-07-01;4632;m;Schenker;15;4;Trimbach
2022-07-01;4633;w;n/a;4;3;Hauenstein
2022-07-01;4633;m;Nussbaumer;8;1;Hauenstein
2022-07-01;4633;m;n/a;5;3;Hauenstein
2022-07-01;4634;w;Bitterli;7;1;Wisen SO
2022-07-01;4634;w;n/a;5;5;Wisen SO
2022-07-01;4634;m;Bitterli;15;1;Wisen SO
2022-07-01;4634;m;Aebli;8;2;Wisen SO
2022-07-01;4652;w;Grob;20;1;Winznau
2022-07-01;4652;w;Fischer;12;4;Winznau
2022-07-01;4652;m;Gubler;18;2;Winznau
2022-07-01;4653;w;Meier;27;1;Obergösgen
2022-07-01;4653;m;Spielmann;20;1;Obergösgen
2022-07-01;4653;m;Müller;11;5;Obergösgen
2022-07-01;4654;w;Peier;32;1;Lostorf
2022-07-01;4654;w;Annaheim;28;3;Lostorf
2022-07-01;4654;m;Annaheim;23;3;Lostorf
2022-07-01;4655;w;Eng;16;2;Stüsslingen/Rohr b. Olten
2022-07-01;4655;m;Eng;18;3;Stüsslingen/Rohr b. Olten
2022-07-01;4655;m;Käser;16;4;Stüsslingen/Rohr b. Olten
2022-07-01;4655;m;Wyss;12;5;Stüsslingen/Rohr b. Olten
2022-07-01;4656;w;Müller;10;1;Starrkirch-Wil
2022-07-01;4656;w;Studer;9;3;Starrkirch-Wil
2022-07-01;4657;w;Bärtschi;16;4;Dulliken
2022-07-01;4657;w;Frey;15;5;Dulliken
2022-07-01;4657;w;Meier;15;5;Dulliken
2022-07-01;4657;m;Wyss;23;1;Dulliken
2022-07-01;4658;w;Müller;19;2;Däniken SO
2022-07-01;4658;w;Hagmann;14;3;Däniken SO
2022-07-01;4658;w;Meier;11;4;Däniken SO
2022-07-01;4658;m;Meier;30;2;Däniken SO
2022-07-01;4663;w;Meier;16;5;Aarburg
2022-07-01;4663;m;Suter;19;5;Aarburg
2022-07-01;4665;w;Graber;33;4;Oftringen
2022-07-01;4665;m;Widmer;45;2;Oftringen
2022-07-01;4702;w;Dakaj;24;3;Oensingen
2022-07-01;4702;m;Bobst;42;1;Oensingen
2022-07-01;4702;m;Ackermann;32;2;Oensingen
2022-07-01;4703;w;Ingold;24;4;Kestenholz
2022-07-01;4704;w;Müller;55;1;Niederbipp/Wolfisberg
2022-07-01;4704;w;Meyer;27;3;Niederbipp/Wolfisberg
2022-07-01;4704;w;Haudenschild;22;5;Niederbipp/Wolfisberg
2022-07-01;4704;m;Born;32;2;Niederbipp/Wolfisberg
2022-07-01;4710;w;Heutschi;51;1;Balsthal
2022-07-01;4710;w;Müller;42;4;Balsthal
2022-07-01;4710;m;Heutschi;52;2;Balsthal
2022-07-01;4712;w;Brunner;46;1;Laupersdorf
2022-07-01;4712;w;Koch;23;3;Laupersdorf
2022-07-01;4712;w;Bader;21;4;Laupersdorf
2022-07-01;4712;m;Ackermann;19;4;Laupersdorf
2022-07-01;4712;m;Allemann;18;5;Laupersdorf
2022-07-01;4713;w;Fluri;25;2;Matzendorf
2022-07-01;4713;m;Meister;71;1;Matzendorf
